id_noticia,trunc_num_tokens,trunc_avg_sentence_len,trunc_avg_word_len,target
260,168,20.857142857142858,4.890410958904109,1
261,275,39.0,5.188034188034188,1
262,373,28.272727272727277,5.128617363344051,1
263,199,20.125,4.875776397515528,1
264,121,13.125,4.628571428571429,1
265,160,13.5,4.918518518518519,1
266,410,14.44,5.8171745152354575,1
267,298,19.384615384615383,4.944444444444445,1
268,139,11.5,4.947826086956522,1
269,141,7.866666666666666,4.898305084745763,1
270,376,17.22222222222222,5.04516129032258,1
271,137,10.8,5.296296296296297,1
272,161,15.333333333333334,4.833333333333333,1
273,157,9.846153846153848,4.6875,1
274,236,12.8,4.739583333333333,1
275,172,16.0,4.6875,1
276,353,15.789473684210526,4.91,1
277,196,13.166666666666666,4.80379746835443,1
278,158,13.2,4.946969696969697,1
279,199,11.0,5.151515151515151,1
280,351,13.727272727272728,4.701986754966887,1
281,158,11.333333333333334,4.823529411764706,1
282,200,16.3,4.656441717791411,1
283,204,12.846153846153848,4.976047904191617,1
284,222,15.583333333333334,4.86096256684492,1
285,157,16.125,4.488372093023256,1
286,192,13.0,4.935897435897436,1
287,241,15.307692307692308,4.603015075376884,1
288,98,10.714285714285714,4.546666666666667,1
289,227,9.166666666666666,4.824242424242424,1
290,1062,16.375,5.086150490730644,1
291,316,22.0,4.901515151515151,1
292,182,14.0,4.746753246753247,1
293,302,18.071428571428573,5.205533596837944,1
294,157,16.375,4.885496183206107,1
295,202,15.727272727272728,4.739884393063584,1
296,141,13.11111111111111,4.898305084745763,1
297,187,13.333333333333334,4.91875,1
298,139,13.75,5.0181818181818185,1
299,171,10.846153846153848,4.638297872340425,1
300,155,11.0,4.704545454545454,1
301,182,7.555555555555555,4.823529411764706,1
302,148,10.666666666666666,5.2890625,1
303,52,10.75,5.255813953488372,1
304,409,19.666666666666668,5.437853107344632,1
305,196,18.444444444444443,5.391566265060241,1
306,123,10.2,4.549019607843137,1
307,126,12.11111111111111,4.889908256880734,1
308,131,18.33333333333333,4.818181818181818,1
309,214,15.0,4.944444444444445,1
310,108,7.0,5.047619047619048,1
311,126,15.142857142857142,4.858490566037736,1
312,253,9.476190476190476,5.201005025125628,1
313,22,3.0,6.066666666666666,1
314,200,17.0,4.6,1
315,227,16.363636363636363,4.822222222222222,1
316,40,10.666666666666666,5.59375,1
317,202,11.066666666666666,4.86144578313253,1
318,372,22.142857142857142,5.312903225806451,1
319,155,26.0,4.769230769230769,1
320,146,11.6,5.198275862068965,1
321,162,20.285714285714285,4.704225352112676,1
322,102,9.11111111111111,5.024390243902439,1
323,110,14.0,4.744897959183674,1
324,126,15.0,4.942857142857143,1
325,140,12.2,5.090163934426229,1
326,416,19.88888888888889,4.952513966480447,1
327,162,13.7,4.875912408759124,1
328,311,15.9375,4.666666666666667,1
329,82,5.727272727272728,4.476190476190476,1
330,153,10.75,4.813953488372093,1
331,171,13.272727272727272,4.849315068493151,1
332,105,15.0,4.688888888888889,1
333,525,14.09375,4.733924611973393,1
334,146,9.583333333333334,4.608695652173913,1
335,137,13.0,4.658119658119658,1
336,211,17.2,4.924418604651163,1
337,173,11.23076923076923,4.787671232876712,1
338,222,12.857142857142858,4.544444444444444,1
339,141,6.75,5.12962962962963,1
340,196,14.909090909090908,5.243902439024391,1
341,158,14.444444444444445,5.1,1
342,426,14.576923076923077,4.408970976253298,1
343,131,11.88888888888889,4.551401869158879,1
344,109,9.666666666666666,4.804597701149425,1
345,191,7.333333333333333,4.37012987012987,1
346,336,15.666666666666666,4.585106382978723,1
347,147,17.428571428571427,5.131147540983607,1
348,143,16.285714285714285,4.008771929824562,1
349,272,18.153846153846157,5.550847457627119,1
350,209,15.0,4.555555555555555,1
351,427,18.05,5.265927977839335,1
352,209,13.916666666666666,4.832335329341317,1
353,77,9.0,4.777777777777778,1
354,194,19.875,5.188679245283019,1
355,272,13.4375,4.706976744186046,1
356,264,15.2,4.732456140350878,1
357,271,16.571428571428573,4.737068965517241,1
358,235,12.6,4.788359788359788,1
359,181,12.5,5.42,1
360,289,25.6,5.109375,1
361,131,11.444444444444445,4.466019417475728,1
362,99,11.428571428571429,4.5125,1
363,573,15.21875,4.66735112936345,1
364,126,8.909090909090908,4.938775510204081,1
365,100,13.666666666666666,4.7682926829268295,1
366,115,11.375,4.912087912087912,1
367,193,10.266666666666667,4.7727272727272725,1
368,86,16.25,4.969230769230769,1
369,136,14.625,4.914529914529915,1
370,171,15.333333333333334,4.753623188405797,1
371,145,15.0,4.7,1
372,233,11.764705882352942,5.29,1
373,98,10.285714285714286,4.513888888888889,1
374,134,15.714285714285714,5.109090909090909,1
375,301,11.681818181818182,4.424124513618677,1
376,177,13.909090909090908,5.15686274509804,1
377,206,11.266666666666667,4.863905325443787,1
378,153,13.0,5.276923076923077,1
379,540,13.90625,4.851685393258427,1
380,317,18.928571428571427,4.916981132075471,1
381,79,13.4,5.104477611940299,1
382,546,16.24137931034483,5.288747346072187,1
383,203,9.235294117647058,4.745222929936306,1
384,251,13.625,5.0504587155963305,1
385,143,12.3,5.252032520325203,1
386,164,9.428571428571429,4.401515151515151,1
387,192,12.153846153846152,4.734177215189874,1
388,264,17.142857142857142,4.770833333333333,1
389,362,15.05,4.458471760797342,1
390,145,13.555555555555555,4.942622950819672,1
391,149,13.22222222222222,4.756302521008403,1
392,693,16.314285714285713,4.63922942206655,1
393,145,9.307692307692308,5.223140495867769,1
394,339,14.5,4.603448275862069,1
395,132,17.0,4.478991596638656,1
396,182,13.083333333333334,5.171974522292993,1
397,272,14.125,4.783185840707965,1
398,232,11.823529411764708,5.303482587064677,1
399,295,15.625,5.044,1
400,333,16.647058823529413,4.886925795053004,1
401,336,26.454545454545453,4.869415807560137,1
402,188,13.083333333333334,4.445859872611465,1
403,21,8.0,4.5625,1
404,190,11.142857142857142,4.288461538461538,1
405,227,12.8,4.625,1
406,134,11.3,4.823008849557522,1
407,212,12.571428571428571,4.755681818181818,1
408,144,14.125,4.610619469026549,1
409,506,24.33333333333333,5.157534246575342,1
410,233,13.785714285714286,4.512953367875648,1
411,343,8.636363636363637,5.498245614035088,1
412,198,12.384615384615383,4.354037267080745,1
413,83,8.125,5.076923076923077,1
414,170,20.857142857142858,4.897260273972603,1
415,216,18.1,4.718232044198895,1
416,589,31.4375,5.051689860834991,1
417,165,8.25,4.628787878787879,1
418,187,16.88888888888889,4.769736842105263,1
419,176,15.4,4.928571428571429,1
420,200,7.95,4.949685534591195,1
421,220,15.666666666666666,5.180851063829787,1
422,154,12.4,4.314516129032258,1
423,367,21.666666666666668,5.064615384615385,1
424,326,12.227272727272728,4.721189591078067,1
425,46,19.0,4.394736842105263,1
426,269,13.6875,4.821917808219178,1
427,80,9.285714285714286,5.553846153846154,1
428,412,17.238095238095237,5.204419889502763,1
429,233,15.25,4.945355191256831,1
430,570,15.129032258064516,5.076759061833688,1
431,278,14.1875,4.431718061674009,1
432,609,18.03448275862069,4.919694072657744,1
433,255,15.76923076923077,5.160975609756098,1
434,101,12.285714285714286,4.558139534883721,1
435,155,13.4,4.828358208955224,1
436,195,24.0,4.803571428571429,1
437,225,14.538461538461538,4.677248677248677,1
438,255,9.476190476190476,4.678391959798995,1
439,329,16.647058823529413,5.109540636042403,1
440,163,10.727272727272728,5.033898305084746,1
441,301,9.72,4.604938271604938,1
442,190,18.22222222222222,4.7682926829268295,1
443,111,18.8,5.138297872340425,1
444,195,18.75,4.786666666666667,1
445,185,20.125,5.105590062111801,1
446,213,19.444444444444443,4.382857142857143,1
447,266,9.478260869565217,4.747706422018348,1
448,172,13.363636363636363,5.129251700680272,1
449,207,25.714285714285715,4.777777777777778,1
450,202,17.77777777777778,5.1375,1
451,270,16.785714285714285,4.804255319148936,1
452,124,9.6,4.322916666666667,1
453,284,15.8,4.767932489451477,1
454,243,17.083333333333332,5.053658536585366,1
455,421,16.5,4.768595041322314,1
456,416,17.736842105263158,4.724035608308605,1
457,196,13.333333333333334,4.7875,1
458,348,20.133333333333333,5.135761589403973,1
459,186,13.545454545454543,5.12751677852349,1
460,344,18.125,4.996551724137931,1
461,177,10.214285714285714,4.965034965034965,1
462,132,15.714285714285714,4.3,1
463,169,24.0,4.618055555555555,1
464,323,16.25,4.965384615384616,1
465,210,18.8,5.196808510638298,1
466,135,14.0,4.776785714285714,1
467,306,15.75,4.900793650793651,1
468,317,19.307692307692307,4.99601593625498,1
469,337,23.25,5.150537634408602,1
470,425,20.166666666666668,5.37465564738292,1
471,356,15.473684210526317,4.537414965986395,1
472,282,17.307692307692307,4.844444444444444,1
473,246,14.142857142857142,4.797979797979798,1
474,194,16.666666666666668,4.886666666666667,1
475,294,17.785714285714285,4.887550200803213,1
476,250,15.214285714285714,5.154929577464789,1
477,365,25.83333333333333,4.925806451612903,1
478,322,14.444444444444445,5.469230769230769,1
479,89,12.333333333333334,4.864864864864865,1
480,29,5.75,4.782608695652174,1
481,163,10.0,4.892307692307693,1
482,176,12.333333333333334,4.993243243243243,1
483,229,17.454545454545453,4.65625,1
484,140,16.285714285714285,4.754385964912281,1
485,310,19.285714285714285,4.848148148148148,1
486,259,12.27777777777778,4.97737556561086,1
487,278,15.466666666666669,4.922413793103448,1
488,278,18.0,4.854700854700854,1
489,204,10.933333333333334,4.524390243902439,1
490,50,13.666666666666666,4.829268292682927,1
491,213,14.75,5.186440677966102,1
492,661,13.76923076923077,4.957169459962756,1
493,189,15.181818181818182,4.646706586826348,1
494,164,15.0,4.562962962962963,1
495,151,15.375,4.357723577235772,1
496,305,15.176470588235292,5.255813953488372,1
497,134,14.625,4.863247863247863,1
498,310,12.227272727272728,4.862453531598513,1
499,127,8.307692307692308,5.111111111111111,1
500,263,13.6875,5.068493150684931,1
501,379,14.954545454545457,4.358662613981763,1
502,498,12.8125,4.658536585365853,1
503,153,21.83333333333333,4.656488549618321,1
504,147,11.454545454545457,4.523809523809524,1
505,124,10.77777777777778,4.463917525773196,1
506,279,12.72222222222222,5.131004366812227,1
507,146,13.88888888888889,5.248,1
508,681,14.25,4.982456140350878,1
509,177,10.642857142857142,4.771812080536913,1
510,369,19.0,4.919504643962848,1
511,457,14.5,4.708222811671088,1
512,309,18.066666666666663,5.047970479704797,1
513,495,18.272727272727277,4.7388059701492535,1
514,331,18.1875,4.975945017182131,1
515,244,14.923076923076923,4.835051546391752,1
516,227,17.363636363636363,4.832460732984293,1
517,315,14.61111111111111,4.901140684410646,1
518,432,15.869565217391305,5.128767123287672,1
519,422,11.666666666666666,4.928571428571429,1
520,475,15.615384615384617,4.825123152709359,1
521,484,13.666666666666666,5.2560975609756095,1
522,298,12.1,4.851239669421488,1
523,201,11.533333333333331,4.901734104046243,1
524,348,16.11764705882353,5.124087591240876,1
525,300,12.68421052631579,4.618257261410788,1
526,329,17.6875,5.229681978798586,1
527,180,9.666666666666666,4.889655172413793,1
528,103,12.142857142857142,4.8352941176470585,1
529,207,11.714285714285714,4.689024390243903,1
530,231,15.083333333333334,4.640883977900552,1
531,610,19.142857142857142,5.227611940298507,1
532,179,16.555555555555557,5.308724832214765,1
533,150,12.1,4.801652892561983,1
534,206,12.285714285714286,4.924418604651163,1
535,173,13.8,4.956521739130435,1
536,202,16.1,4.863354037267081,1
537,66,12.0,4.4375,1
538,381,10.964285714285714,4.612377850162867,1
539,449,12.892857142857142,4.761772853185596,1
540,183,20.125,5.248447204968944,1
541,114,12.0,4.59375,1
542,524,24.0,5.081140350877193,1
543,189,20.125,4.950310559006211,1
544,268,17.923076923076923,4.8111587982832615,1
545,130,10.2,4.519607843137255,1
546,227,8.333333333333334,4.725714285714286,1
547,354,14.227272727272728,4.993610223642173,1
548,160,10.416666666666666,4.872,1
549,349,17.6875,4.689045936395759,1
550,483,19.181818181818183,4.812796208530806,1
551,165,15.75,5.119047619047619,1
552,187,21.142857142857142,5.087837837837838,1
553,113,10.333333333333334,4.881720430107527,1
554,392,14.695652173913045,4.866863905325443,1
555,232,20.3,4.729064039408867,1
556,324,10.5,4.575091575091575,1
557,114,10.333333333333334,4.483870967741935,1
558,492,14.928571428571429,4.861244019138756,1
559,108,22.5,4.633333333333334,1
560,210,9.444444444444445,4.629411764705883,1
561,311,11.818181818181818,5.080769230769231,1
562,45,11.0,4.636363636363637,1
563,165,10.692307692307692,4.9640287769784175,1
564,479,17.956521739130434,5.147699757869249,1
565,177,14.9,4.644295302013423,1
566,328,13.9,5.043165467625899,1
567,270,16.266666666666666,5.14344262295082,1
568,297,14.764705882352942,5.163346613545817,1
569,253,19.454545454545453,5.079439252336448,1
570,203,16.7,5.083832335329341,1
571,785,19.857142857142858,4.975539568345324,1
572,317,18.785714285714285,4.726235741444867,1
573,260,13.0,4.668269230769231,1
574,296,16.933333333333334,4.834645669291339,1
575,313,15.4375,4.465587044534413,1
576,295,17.5,4.987755102040817,1
577,260,17.923076923076923,4.72961373390558,1
578,226,13.785714285714286,4.922279792746114,1
579,69,9.166666666666666,5.327272727272727,1
580,379,14.0,5.059006211180124,1
581,367,15.7,4.767515923566879,1
582,84,11.666666666666666,4.485714285714286,1
583,249,15.357142857142858,4.837209302325581,1
584,622,16.46875,4.838709677419355,1
585,296,25.5,5.031372549019608,1
586,17,3.0,4.0,1
587,282,30.0,5.066666666666666,1
588,186,13.818181818181818,4.7105263157894735,1
589,73,12.2,4.557377049180328,1
590,314,17.066666666666666,5.3515625,1
591,614,18.857142857142858,4.867424242424242,1
592,198,16.8,4.666666666666667,1
593,222,17.09090909090909,5.276595744680851,1
594,835,12.839285714285714,4.7454798331015295,1
595,253,9.476190476190476,4.552763819095477,1
596,437,10.424242424242424,4.709302325581396,1
597,539,8.590909090909092,5.62962962962963,1
598,165,14.3,4.895104895104895,1
599,47,7.4,5.135135135135135,1
600,157,12.181818181818182,4.649253731343284,1
601,32,14.0,4.571428571428571,1
602,246,21.7,4.788018433179723,1
603,304,17.333333333333332,4.846153846153846,1
604,652,18.193548387096776,5.331560283687943,1
605,93,13.8,4.811594202898551,1
606,312,15.176470588235292,4.988372093023256,1
607,213,26.142857142857142,5.502732240437158,1
608,110,15.166666666666666,4.681318681318682,1
609,459,12.7,4.981627296587926,1
610,697,14.846153846153848,4.910189982728843,1
611,352,18.375,4.557823129251701,1
612,119,11.875,4.926315789473684,1
613,291,24.9,5.092369477911647,1
614,230,16.416666666666668,4.9238578680203045,1
615,318,17.8,4.842696629213483,1
616,304,20.07692307692308,5.049808429118774,1
617,329,16.529411764705884,5.501779359430605,1
618,123,14.714285714285714,4.466019417475728,1
619,293,23.454545454545453,4.662790697674419,1
620,227,15.0,4.779487179487179,1
621,204,13.153846153846152,4.380116959064328,1
622,244,13.666666666666666,4.951219512195122,1
623,286,9.44,5.148305084745763,1
624,107,8.8,4.511363636363637,1
625,366,19.53333333333333,4.617747440273037,1
626,507,16.615384615384617,4.824074074074074,1
627,382,13.478260869565217,4.635483870967742,1
628,290,11.6,4.849137931034483,1
629,202,20.375,4.717791411042945,1
630,161,11.333333333333334,4.220588235294118,1
631,622,15.363636363636363,5.108481262327416,1
632,204,14.0,4.619047619047619,1
633,548,21.272727272727277,4.993589743589744,1
634,241,11.27777777777778,4.586206896551724,1
635,500,16.846153846153847,5.0479452054794525,1
636,68,9.666666666666666,4.793103448275862,1
637,353,17.38888888888889,5.201277955271565,1
638,619,21.625,4.7514450867052025,1
639,351,19.866666666666667,5.208053691275167,1
640,253,14.266666666666667,4.574766355140187,1
641,153,20.83333333333333,5.2,1
642,336,17.5625,5.341637010676156,1
643,317,14.473684210526317,5.610909090909091,1
644,84,8.375,4.731343283582089,1
645,540,17.5,5.134065934065935,1
646,266,10.6,4.40566037735849,1
647,386,13.12,4.878048780487805,1
648,278,17.846153846153847,4.75,1
649,225,14.461538461538462,4.957446808510638,1
650,15,6.5,5.538461538461538,1
651,301,13.210526315789474,4.792828685258964,1
652,378,14.136363636363637,5.012861736334405,1
653,120,12.75,4.215686274509804,1
654,174,17.5,4.807142857142857,1
655,180,16.666666666666668,4.6466666666666665,1
656,167,12.545454545454543,4.485507246376812,1
657,484,29.857142857142858,5.337320574162679,1
658,188,13.0,5.147435897435898,1
659,370,16.25,4.9569230769230765,1
660,95,15.8,4.658227848101266,1
661,223,15.833333333333334,4.252631578947368,1
662,348,13.571428571428571,4.705263157894737,1
663,261,9.909090909090908,4.830275229357798,1
664,151,8.5,4.73109243697479,1
665,474,11.78125,4.641909814323608,1
666,225,10.705882352941176,5.087912087912088,1
667,309,20.153846153846157,4.854961832061068,1
668,325,18.53333333333333,4.780575539568345,1
669,934,16.97826086956522,4.73111395646607,1
670,160,11.25,4.42962962962963,1
671,366,14.714285714285714,5.407766990291262,1
672,287,16.0,4.858333333333333,1
673,255,11.11111111111111,4.645,1
674,530,25.944444444444443,4.985010706638116,1
675,277,9.565217391304348,4.431818181818182,1
676,258,21.7,4.972350230414746,1
677,208,9.5,4.783625730994152,1
678,142,11.7,4.717948717948718,1
679,177,13.818181818181818,5.032894736842105,1
680,263,14.333333333333334,4.753488372093023,1
681,168,13.363636363636363,5.17687074829932,1
682,169,10.307692307692308,4.902985074626866,1
683,178,11.153846153846152,4.6,1
684,184,16.88888888888889,4.625,1
685,339,13.904761904761903,5.023972602739726,1
686,128,15.571428571428571,4.504587155963303,1
687,415,16.0,5.065340909090909,1
688,164,11.909090909090908,4.580152671755725,1
689,159,10.5,5.301587301587301,1
