id_noticia,trunc_num_tokens,trunc_avg_sentence_len,trunc_avg_word_len
490,50,13.666666666666666,4.829268292682927
491,213,14.75,5.186440677966102
492,661,13.76923076923077,4.957169459962756
493,189,15.181818181818182,4.646706586826348
494,164,15.0,4.562962962962963
495,151,15.375,4.357723577235772
496,305,15.176470588235292,5.255813953488372
497,134,14.625,4.863247863247863
498,310,12.227272727272728,4.862453531598513
499,127,8.307692307692308,5.111111111111111
500,263,13.6875,5.068493150684931
501,379,14.954545454545457,4.358662613981763
502,498,12.8125,4.658536585365853
503,153,21.83333333333333,4.656488549618321
504,147,11.454545454545457,4.523809523809524
505,124,10.77777777777778,4.463917525773196
506,279,12.72222222222222,5.131004366812227
507,146,13.88888888888889,5.248
508,681,14.25,4.982456140350878
509,177,10.642857142857142,4.771812080536913
510,369,19.0,4.919504643962848
511,457,14.5,4.708222811671088
512,309,18.066666666666663,5.047970479704797
513,495,18.272727272727277,4.7388059701492535
514,331,18.1875,4.975945017182131
515,244,14.923076923076923,4.835051546391752
516,227,17.363636363636363,4.832460732984293
517,315,14.61111111111111,4.901140684410646
518,432,15.869565217391305,5.128767123287672
519,422,11.666666666666666,4.928571428571429
520,475,15.615384615384617,4.825123152709359
521,484,13.666666666666666,5.2560975609756095
522,298,12.1,4.851239669421488
523,201,11.533333333333331,4.901734104046243
524,348,16.11764705882353,5.124087591240876
525,300,12.68421052631579,4.618257261410788
526,329,17.6875,5.229681978798586
527,180,9.666666666666666,4.889655172413793
528,103,12.142857142857142,4.8352941176470585
529,207,11.714285714285714,4.689024390243903
530,231,15.083333333333334,4.640883977900552
531,610,19.142857142857142,5.227611940298507
532,179,16.555555555555557,5.308724832214765
533,150,12.1,4.801652892561983
534,206,12.285714285714286,4.924418604651163
535,173,13.8,4.956521739130435
536,202,16.1,4.863354037267081
537,66,12.0,4.4375
538,381,10.964285714285714,4.612377850162867
539,449,12.892857142857142,4.761772853185596
540,183,20.125,5.248447204968944
541,114,12.0,4.59375
542,524,24.0,5.081140350877193
543,189,20.125,4.950310559006211
544,268,17.923076923076923,4.8111587982832615
545,130,10.2,4.519607843137255
546,227,8.333333333333334,4.725714285714286
547,354,14.227272727272728,4.993610223642173
548,160,10.416666666666666,4.872
549,349,17.6875,4.689045936395759
550,483,19.181818181818183,4.812796208530806
551,165,15.75,5.119047619047619
552,187,21.142857142857142,5.087837837837838
553,113,10.333333333333334,4.881720430107527
554,392,14.695652173913045,4.866863905325443
555,232,20.3,4.729064039408867
556,324,10.5,4.575091575091575
557,114,10.333333333333334,4.483870967741935
558,492,14.928571428571429,4.861244019138756
559,108,22.5,4.633333333333334
560,210,9.444444444444445,4.629411764705883
561,311,11.818181818181818,5.080769230769231
562,45,11.0,4.636363636363637
563,165,10.692307692307692,4.9640287769784175
564,479,17.956521739130434,5.147699757869249
565,177,14.9,4.644295302013423
566,328,13.9,5.043165467625899
567,270,16.266666666666666,5.14344262295082
568,297,14.764705882352942,5.163346613545817
569,253,19.454545454545453,5.079439252336448
570,203,16.7,5.083832335329341
571,785,19.857142857142858,4.975539568345324
572,317,18.785714285714285,4.726235741444867
573,260,13.0,4.668269230769231
574,296,16.933333333333334,4.834645669291339
575,313,15.4375,4.465587044534413
576,295,17.5,4.987755102040817
577,260,17.923076923076923,4.72961373390558
578,226,13.785714285714286,4.922279792746114
579,69,9.166666666666666,5.327272727272727
580,379,14.0,5.059006211180124
581,367,15.7,4.767515923566879
582,84,11.666666666666666,4.485714285714286
583,249,15.357142857142858,4.837209302325581
584,622,16.46875,4.838709677419355
585,296,25.5,5.031372549019608
586,17,3.0,4.0
587,282,30.0,5.066666666666666
588,186,13.818181818181818,4.7105263157894735
589,73,12.2,4.557377049180328
590,314,17.066666666666666,5.3515625
591,614,18.857142857142858,4.867424242424242
592,198,16.8,4.666666666666667
593,222,17.09090909090909,5.276595744680851
594,835,12.839285714285714,4.7454798331015295
595,253,9.476190476190476,4.552763819095477
596,437,10.424242424242424,4.709302325581396
597,539,8.590909090909092,5.62962962962963
598,165,14.3,4.895104895104895
599,47,7.4,5.135135135135135
600,157,12.181818181818182,4.649253731343284
601,32,14.0,4.571428571428571
602,246,21.7,4.788018433179723
603,304,17.333333333333332,4.846153846153846
604,652,18.193548387096776,5.331560283687943
605,93,13.8,4.811594202898551
606,312,15.176470588235292,4.988372093023256
607,213,26.142857142857142,5.502732240437158
608,110,15.166666666666666,4.681318681318682
609,459,12.7,4.981627296587926
610,697,14.846153846153848,4.910189982728843
611,352,18.375,4.557823129251701
612,119,11.875,4.926315789473684
613,291,24.9,5.092369477911647
614,230,16.416666666666668,4.9238578680203045
615,318,17.8,4.842696629213483
616,304,20.07692307692308,5.049808429118774
617,329,16.529411764705884,5.501779359430605
618,123,14.714285714285714,4.466019417475728
619,293,23.454545454545453,4.662790697674419
620,227,15.0,4.779487179487179
621,204,13.153846153846152,4.380116959064328
622,244,13.666666666666666,4.951219512195122
623,286,9.44,5.148305084745763
624,107,8.8,4.511363636363637
625,366,19.53333333333333,4.617747440273037
626,507,16.615384615384617,4.824074074074074
627,382,13.478260869565217,4.635483870967742
628,290,11.6,4.849137931034483
629,202,20.375,4.717791411042945
630,161,11.333333333333334,4.220588235294118
631,622,15.363636363636363,5.108481262327416
632,204,14.0,4.619047619047619
633,548,21.272727272727277,4.993589743589744
634,241,11.27777777777778,4.586206896551724
635,500,16.846153846153847,5.0479452054794525
636,68,9.666666666666666,4.793103448275862
637,353,17.38888888888889,5.201277955271565
638,619,21.625,4.7514450867052025
639,351,19.866666666666667,5.208053691275167
640,253,14.266666666666667,4.574766355140187
641,153,20.83333333333333,5.2
642,336,17.5625,5.341637010676156
643,317,14.473684210526317,5.610909090909091
644,84,8.375,4.731343283582089
645,540,17.5,5.134065934065935
646,266,10.6,4.40566037735849
647,386,13.12,4.878048780487805
648,278,17.846153846153847,4.75
649,225,14.461538461538462,4.957446808510638
650,15,6.5,5.538461538461538
651,301,13.210526315789474,4.792828685258964
652,378,14.136363636363637,5.012861736334405
653,120,12.75,4.215686274509804
654,174,17.5,4.807142857142857
655,180,16.666666666666668,4.6466666666666665
656,167,12.545454545454543,4.485507246376812
657,484,29.857142857142858,5.337320574162679
658,188,13.0,5.147435897435898
659,370,16.25,4.9569230769230765
660,95,15.8,4.658227848101266
661,223,15.833333333333334,4.252631578947368
662,348,13.571428571428571,4.705263157894737
663,261,9.909090909090908,4.830275229357798
664,151,8.5,4.73109243697479
665,474,11.78125,4.641909814323608
666,225,10.705882352941176,5.087912087912088
667,309,20.153846153846157,4.854961832061068
668,325,18.53333333333333,4.780575539568345
669,934,16.97826086956522,4.73111395646607
670,160,11.25,4.42962962962963
671,366,14.714285714285714,5.407766990291262
672,287,16.0,4.858333333333333
673,255,11.11111111111111,4.645
674,530,25.944444444444443,4.985010706638116
675,277,9.565217391304348,4.431818181818182
676,258,21.7,4.972350230414746
677,208,9.5,4.783625730994152
678,142,11.7,4.717948717948718
679,177,13.818181818181818,5.032894736842105
680,263,14.333333333333334,4.753488372093023
681,168,13.363636363636363,5.17687074829932
682,169,10.307692307692308,4.902985074626866
683,178,11.153846153846152,4.6
684,184,16.88888888888889,4.625
685,339,13.904761904761903,5.023972602739726
686,128,15.571428571428571,4.504587155963303
687,415,16.0,5.065340909090909
688,164,11.909090909090908,4.580152671755725
689,159,10.5,5.301587301587301
690,111,11.0,4.988636363636363
691,300,14.22222222222222,4.90234375
692,313,18.642857142857142,4.5440613026819925
693,237,16.0,4.692708333333333
694,282,15.466666666666669,4.758620689655173
695,188,17.666666666666668,5.320754716981132
696,251,19.0,4.91866028708134
698,201,15.454545454545457,4.7176470588235295
699,252,16.153846153846153,4.719047619047619
700,225,27.142857142857142,5.478947368421053
701,161,13.2,4.651515151515151
702,216,8.894736842105264,4.905325443786983
703,215,18.6,4.618279569892473
704,321,19.357142857142858,4.822878228782288
705,110,14.333333333333334,4.616279069767442
706,853,17.666666666666668,5.2331536388140165
707,375,23.642857142857142,5.030211480362538
708,179,8.764705882352942,4.718120805369128
709,324,14.789473684210526,4.879003558718861
710,414,14.916666666666666,4.868715083798882
711,204,10.823529411764708,3.625
712,173,14.8,4.777027027027027
713,191,10.466666666666669,4.656050955414012
714,309,20.846153846153847,5.18450184501845
715,220,19.0,5.21578947368421
716,188,11.357142857142858,4.981132075471698
717,433,16.0,5.116847826086956
718,133,22.6,5.185840707964601
719,249,14.066666666666666,5.0663507109004735
720,363,19.375,4.961290322580645
721,418,25.357142857142858,5.256338028169014
722,147,24.0,4.108333333333333
723,352,19.8,4.94949494949495
724,200,21.125,4.822485207100592
725,267,15.333333333333334,5.060869565217391
726,227,20.666666666666668,4.811827956989247
727,163,10.23076923076923,4.954887218045113
728,333,11.5,4.442028985507246
729,778,18.764705882352946,5.032915360501567
730,204,25.428571428571427,4.668539325842697
731,772,31.61904761904762,5.057228915662651
732,410,13.28,4.774096385542169
733,209,11.8,4.892655367231638
734,370,12.625,4.897689768976898
735,396,14.956521739130435,4.744186046511628
736,272,17.0,4.800904977375565
737,409,21.647058823529413,4.994565217391305
738,273,10.272727272727272,4.486725663716814
739,207,14.666666666666666,5.227272727272728
740,241,10.0,4.835
741,427,16.954545454545453,5.008042895442359
742,163,22.5,4.822222222222222
743,128,17.833333333333332,4.850467289719626
744,189,13.833333333333334,4.77710843373494
745,243,21.7,5.184331797235023
746,251,15.307692307692308,4.552763819095477
747,126,15.142857142857142,4.820754716981132
748,400,19.05555555555556,5.198250728862973
749,231,18.09090909090909,5.040201005025126
750,368,15.95,5.181818181818182
751,270,14.058823529411764,5.058577405857741
752,132,7.285714285714286,4.686274509803922
753,298,13.263157894736842,4.976190476190476
754,606,19.11111111111111,4.937984496124031
755,95,10.0,4.775
756,362,18.58823529411765,5.022151898734177
757,332,17.9375,4.898954703832753
758,418,11.785714285714286,4.875757575757576
759,438,16.26086956521739,5.01336898395722
760,96,7.0,5.0
761,201,10.125,5.154320987654321
762,137,15.0,4.783333333333333
763,124,15.714285714285714,4.754545454545455
764,316,15.764705882352942,4.9664179104477615
765,222,17.8,4.98314606741573
